User_ID,Age,Gender,Occupation,Device_Type,Daily_Phone_Hours,Social_Media_Hours,Work_Productivity_Score,Sleep_Hours,Stress_Level,App_Usage_Count,Caffeine_Intake_Cups,Weekend_Screen_Time_Hours
U41418,27,Female,Professional,iOS,4.5,3.6,1,5.7,1,42,0,4.5
U41419,51,Male,Professional,iOS,5.4,4.1,4,7.4,1,76,4,5.5
U41420,21,Female,Professional,iOS,3.2,2.2,4,7.3,1,31,2,5.5
U41421,52,Female,Student,iOS,6.6,4.6,1,6.1,1,74,0,8.0
U41422,57,Male,Professional,Android,4.2,1.8,2,5.7,1,46,4,6.1
U41423,53,Male,Freelancer,iOS,4.4,2.5,5,7.2,1,62,3,6.6
U41424,24,Male,Professional,iOS,2.9,1.8,5,6.3,1,28,2,3.5
U41425,53,Female,Freelancer,Android,4.7,4.1,3,6.2,1,48,0,4.9
U41426,59,Female,Professional,Android,3.9,2.5,4,6.6,1,49,3,4.0
U41427,52,Female,Professional,Android,4.4,3.9,2,5.9,1,56,4,4.9
U41428,39,Male,Student,Android,7.0,5.8,1,5.7,1,63,3,8.9
U41429,34,Female,Professional,Android,2.3,1.4,2,5.3,1,18,4,3.8
U41430,45,Male,Professional,Android,4.7,4.2,3,6.5,1,45,3,7.5
U41431,23,Male,Student,Android,8.2,5.7,2,7.3,1,68,1,10.7
U41432,52,Male,Student,iOS,5.4,2.7,3,6.1,1,47,2,5.9
U41433,20,Male,Student,iOS,5.0,4.3,2,7.9,1,45,1,6.7
U41434,33,Male,Freelancer,Android,3.5,2.1,3,5.8,1,35,0,5.2
U41435,18,Female,Student,iOS,7.4,6.4,1,6.1,1,80,0,9.4
U41436,53,Female,Professional,iOS,6.3,4.8,1,6.7,1,74,1,8.5
U41437,45,Male,Freelancer,iOS,7.4,3.9,2,5.5,1,82,2,10.3
U41438,42,Male,Professional,iOS,5.7,4.1,2,6.0,1,60,4,8.1
U41439,37,Male,Student,iOS,8.3,5.6,2,7.6,1,110,4,10.8
U41440,30,Male,Student,iOS,7.3,3.3,2,7.8,1,65,1,9.8
U41441,32,Male,Student,Android,5.0,2.6,4,6.5,1,41,3,6.0
U41442,29,Male,Freelancer,iOS,6.5,4.1,2,7.1,1,81,0,8.0
U41443,45,Female,Freelancer,Android,6.5,4.8,2,5.1,1,54,4,8.0
U41444,21,Female,Student,Android,9.3,6.0,1,5.5,3,95,2,12.0
U41445,46,Male,Student,iOS,8.2,5.8,3,7.1,1,86,0,8.9
U41446,48,Male,Professional,iOS,3.5,2.8,2,5.8,1,47,2,4.8
U41447,28,Male,Student,iOS,9.6,8.1,1,7.6,1,132,0,10.6
U41448,22,Male,Professional,Android,3.8,1.9,3,6.3,1,55,0,4.0
U41449,24,Female,Professional,iOS,5.5,4.3,2,6.9,1,62,2,7.4
U41450,58,Female,Freelancer,iOS,3.3,2.1,2,6.1,1,32,3,3.9
U41451,27,Male,Student,Android,8.1,7.0,3,8.0,1,92,1,9.4
U41452,50,Male,Student,iOS,4.7,3.2,4,7.9,1,45,2,7.3
U41453,36,Female,Student,iOS,7.4,4.5,3,7.9,1,99,2,9.8
U41454,38,Female,Freelancer,iOS,6.8,5.1,3,6.4,1,59,4,9.3
U41455,49,Female,Student,Android,8.4,6.8,1,6.1,1,123,2,8.8
U41456,43,Male,Student,Android,5.0,3.4,3,7.3,1,72,4,5.2
U41457,38,Male,Professional,iOS,6.2,5.5,1,5.3,1,81,4,7.2
U41458,25,Female,Student,Android,9.9,5.6,1,5.3,3,125,2,10.3
U41459,46,Female,Freelancer,iOS,3.3,1.8,3,7.1,1,35,2,3.7
U41460,51,Male,Professional,iOS,5.8,5.1,1,5.5,1,78,0,6.4
U41461,42,Male,Professional,iOS,5.5,4.5,2,5.1,1,70,2,7.3
U41462,37,Female,Student,Android,5.4,3.3,1,5.2,1,66,2,8.3
U41463,58,Male,Freelancer,Android,6.6,4.9,5,7.6,1,79,1,6.9
U41464,22,Male,Student,Android,7.6,5.4,1,7.6,1,105,4,9.9
U41465,53,Male,Professional,Android,6.8,4.2,1,5.3,1,98,4,8.1
U41466,53,Male,Professional,iOS,5.2,4.0,1,6.4,1,71,3,7.8
U41467,25,Male,Student,iOS,6.1,5.0,1,6.3,1,90,1,8.5
U41468,39,Male,Freelancer,Android,4.6,2.2,3,7.0,1,65,0,4.9
U41469,31,Female,Freelancer,Android,6.1,4.6,5,7.7,1,57,1,7.5
U41470,36,Female,Professional,iOS,4.8,3.1,1,6.2,1,68,2,6.5
U41471,46,Male,Freelancer,iOS,4.8,2.2,4,7.9,1,43,2,6.8
U41472,18,Male,Professional,Android,5.8,4.6,3,7.4,1,77,0,7.9
U41473,55,Male,Student,Android,4.8,2.5,3,7.4,1,59,2,7.1
U41474,20,Male,Student,Android,9.6,4.6,1,6.9,1,109,3,12.6
U41475,57,Male,Student,Android,9.8,8.6,1,6.9,1,136,3,11.4
U41476,21,Male,Freelancer,Android,6.1,4.4,3,6.6,1,76,4,6.1
U41477,53,Male,Freelancer,Android,3.6,1.7,4,7.2,1,29,3,5.2
U41478,42,Female,Professional,iOS,2.2,1.4,3,5.4,1,26,1,2.7
U41479,40,Male,Freelancer,iOS,4.3,2.7,3,7.6,1,40,0,4.5
U41480,30,Female,Student,Android,5.2,3.2,3,7.1,1,43,1,6.4
U41481,31,Male,Professional,iOS,4.7,3.9,2,6.8,1,53,1,6.8
U41482,39,Male,Professional,Android,6.2,3.1,1,5.9,2,72,4,7.7
U41483,33,Female,Student,iOS,9.9,5.4,1,5.8,1,147,1,10.5
U41484,38,Female,Freelancer,Android,6.8,5.7,3,7.2,1,68,1,7.9
U41485,51,Female,Freelancer,iOS,8.6,6.9,2,6.7,1,69,2,9.2
U41486,21,Male,Professional,Android,5.9,4.2,3,7.4,1,67,4,8.1
U41487,52,Male,Student,iOS,7.9,3.2,3,7.3,1,115,0,9.2
U41488,27,Female,Professional,iOS,6.5,3.9,1,5.8,1,59,1,6.8
U41489,35,Male,Student,Android,6.8,4.7,2,6.5,1,70,2,7.1
U41490,19,Female,Freelancer,iOS,8.9,4.0,1,6.1,2,92,1,11.5
U41491,33,Male,Student,Android,4.7,4.1,1,5.1,1,45,3,4.8
U41492,20,Female,Student,iOS,8.5,7.7,1,5.8,1,81,0,10.3
U41493,57,Female,Professional,iOS,6.1,5.1,3,6.3,1,59,2,6.4
U41494,21,Male,Student,Android,8.6,6.0,2,6.3,1,84,4,8.8
U41495,25,Male,Student,Android,7.2,5.6,2,7.3,1,78,0,9.6
U41496,55,Male,Professional,Android,4.7,4.2,4,7.5,1,55,3,4.8
U41497,54,Female,Freelancer,Android,8.2,4.9,2,5.5,1,80,3,10.3
U41498,26,Female,Professional,iOS,3.7,3.2,2,5.2,1,49,3,5.8
U41499,39,Male,Professional,iOS,6.1,2.6,4,5.2,1,76,0,9.0
U41500,30,Female,Student,Android,4.3,1.8,4,6.5,1,53,2,6.6
U41501,46,Female,Student,iOS,4.4,3.6,3,5.8,1,35,1,5.0
U41502,40,Male,Freelancer,iOS,3.4,2.7,2,5.4,1,37,4,3.5
U41503,27,Female,Professional,iOS,3.3,1.7,4,7.1,1,35,1,6.3
U41504,35,Male,Student,Android,5.7,4.6,2,7.4,1,55,2,7.7
U41505,49,Male,Professional,iOS,6.1,5.1,2,7.0,1,53,1,6.9
U41506,22,Male,Student,iOS,7.5,3.5,3,6.0,1,80,0,9.0
U41507,26,Female,Professional,Android,5.5,4.9,1,6.5,1,78,2,8.3
U41508,59,Male,Professional,iOS,3.1,1.8,3,6.7,1,42,3,4.3
U41509,20,Male,Freelancer,Android,8.5,4.3,1,5.6,2,68,3,10.6
U41510,51,Female,Freelancer,iOS,6.1,2.7,5,7.5,1,88,0,8.6
U41511,43,Female,Freelancer,iOS,4.0,2.4,3,6.3,1,59,2,5.6
U41512,31,Male,Professional,Android,6.3,4.1,3,6.7,1,52,0,8.0
U41513,36,Female,Student,Android,5.7,3.6,2,6.5,1,77,0,7.9
U41514,24,Male,Professional,iOS,2.7,1.5,3,6.2,1,29,3,4.2
U41515,31,Female,Student,iOS,4.7,2.9,3,6.0,1,44,0,6.8
U41516,33,Female,Professional,iOS,5.3,3.6,2,6.1,1,70,4,5.5
U41517,25,Male,Professional,iOS,4.2,3.5,3,6.4,1,62,2,4.2
U41518,24,Male,Professional,iOS,2.1,1.6,2,5.4,1,32,0,2.8
U41519,41,Female,Student,iOS,9.1,7.3,1,6.1,3,118,3,9.4
U41520,46,Male,Student,iOS,5.0,2.3,4,6.7,1,49,4,7.4
U41521,55,Male,Professional,Android,4.7,2.7,3,6.3,1,69,2,6.3
U41522,56,Female,Student,Android,7.9,6.5,1,5.9,2,108,4,9.3
U41523,26,Female,Student,iOS,4.5,2.8,2,5.9,1,63,2,5.5
U41524,25,Male,Freelancer,iOS,3.5,2.5,3,6.0,1,41,4,4.9
U41525,55,Female,Student,Android,5.1,3.8,4,7.3,1,68,1,8.1
U41526,44,Female,Professional,iOS,3.3,1.6,5,6.7,1,33,4,5.9
U41527,35,Male,Student,Android,6.9,3.0,2,6.2,1,58,0,7.4
U41528,22,Female,Student,iOS,4.3,3.5,3,7.8,1,51,4,5.0
U41529,44,Male,Freelancer,Android,5.1,4.6,3,6.5,1,76,0,5.4
U41530,19,Male,Professional,iOS,6.9,4.0,3,7.2,1,82,3,9.0
U41531,31,Male,Freelancer,Android,8.5,5.2,5,7.9,1,104,1,8.9
U41532,39,Female,Professional,Android,3.5,2.6,1,5.7,1,29,4,4.3
U41533,26,Female,Freelancer,iOS,4.1,1.8,3,7.0,1,45,2,5.7
U41534,54,Female,Professional,iOS,4.7,3.1,3,5.7,1,49,0,7.6
U41535,19,Female,Student,iOS,4.5,3.0,1,5.6,1,59,3,5.3
U41536,21,Female,Freelancer,Android,8.2,4.6,4,7.4,2,90,4,10.4
U41537,53,Male,Professional,Android,2.0,1.3,3,7.2,1,19,0,2.8
U41538,21,Male,Student,Android,8.3,6.4,2,6.5,1,108,3,8.4
U41539,24,Female,Professional,iOS,3.9,3.3,2,6.5,1,43,0,4.3
U41540,29,Female,Student,Android,9.7,6.5,2,7.3,2,126,3,10.4
U41541,22,Male,Freelancer,iOS,4.7,3.2,4,6.2,1,59,2,5.2
U41542,34,Male,Student,Android,8.4,6.7,1,5.3,1,90,1,9.3
U41543,50,Female,Student,iOS,10.0,4.1,1,5.7,4,104,4,10.3
U41544,21,Female,Student,iOS,7.3,4.4,1,5.8,1,64,3,8.4
U41545,18,Male,Student,iOS,9.3,4.1,2,7.3,1,93,3,9.5
U41546,49,Female,Freelancer,Android,3.1,1.4,3,6.6,1,32,0,5.5
U41547,42,Female,Professional,iOS,6.7,4.0,2,6.8,1,69,4,8.5
U41548,21,Male,Freelancer,iOS,7.1,4.4,3,7.1,1,95,1,9.5
U41549,20,Female,Professional,Android,5.6,2.5,3,6.7,1,75,1,8.5
U41550,49,Female,Professional,Android,6.4,5.1,2,6.4,1,95,3,7.1
U41551,36,Female,Freelancer,Android,6.0,4.1,1,5.9,2,87,3,7.6
U41552,39,Male,Professional,Android,6.5,5.7,2,5.4,1,77,4,7.9
U41553,46,Male,Student,iOS,5.6,4.5,2,6.0,1,80,0,7.9
U41554,38,Female,Freelancer,Android,8.7,4.0,1,5.4,3,84,3,10.8
U41555,40,Female,Freelancer,Android,3.1,1.2,2,5.3,1,29,2,3.2
U41556,30,Male,Freelancer,Android,7.2,5.6,2,6.5,1,60,2,7.8
U41557,43,Male,Freelancer,Android,7.8,5.2,1,5.3,2,115,2,10.8
U41558,18,Male,Professional,iOS,2.4,2.1,4,7.3,1,23,2,3.9
U41559,36,Male,Freelancer,Android,3.0,2.0,3,7.2,1,30,3,5.3
U41560,50,Male,Freelancer,Android,4.8,2.9,1,5.4,3,62,4,6.5
U41561,39,Male,Student,Android,9.3,8.2,1,5.9,2,112,0,11.7
U41562,54,Female,Student,Android,7.3,3.4,3,6.6,1,67,3,9.6
U41563,25,Male,Freelancer,iOS,3.8,1.7,3,8.0,1,34,0,6.1
U41564,36,Male,Student,iOS,5.2,3.6,1,5.4,2,70,3,7.9
U41565,40,Male,Professional,iOS,5.6,4.1,2,6.0,1,66,3,7.9
U41566,18,Female,Student,iOS,7.2,4.6,2,5.4,1,60,3,9.4
U41567,51,Male,Student,Android,8.1,4.5,1,5.5,2,83,2,11.0
U41568,56,Female,Professional,Android,6.4,5.1,2,6.5,1,88,4,8.2
U41569,44,Female,Freelancer,iOS,3.8,2.2,5,7.5,1,41,0,6.5
U41570,56,Male,Freelancer,iOS,3.6,3.2,1,5.8,1,49,3,6.0
U41571,47,Male,Freelancer,iOS,5.2,2.4,5,7.7,1,43,2,7.1
U41572,52,Female,Professional,iOS,4.6,3.3,2,5.9,1,42,0,6.8
U41573,36,Female,Student,Android,8.0,5.3,3,7.1,1,90,2,9.2
U41574,55,Female,Student,iOS,8.7,6.1,2,7.2,2,108,3,8.9
U41575,22,Female,Professional,iOS,6.5,3.7,3,5.2,1,91,2,8.7
U41576,59,Female,Student,iOS,7.3,4.2,2,6.7,1,90,0,9.5
U41577,55,Male,Student,Android,8.3,3.8,2,6.5,2,123,3,8.7
U41578,55,Female,Freelancer,iOS,3.7,2.8,3,6.7,1,55,1,4.4
U41579,44,Female,Student,iOS,4.4,2.9,4,7.8,1,50,1,6.5
U41580,31,Female,Student,Android,8.5,4.7,3,7.5,1,103,0,11.1
U41581,24,Male,Freelancer,iOS,8.9,4.8,2,6.0,1,83,0,9.3
U41582,59,Male,Student,Android,6.8,4.8,4,6.8,1,65,2,7.3
U41583,21,Male,Freelancer,iOS,7.7,3.9,4,7.9,1,71,0,9.3
U41584,49,Male,Student,iOS,9.5,8.5,3,6.2,1,109,1,10.9
U41585,27,Female,Freelancer,iOS,7.3,4.0,2,7.4,1,94,4,9.1
U41586,28,Male,Professional,Android,7.0,5.8,2,7.4,1,71,0,8.3
U41587,39,Male,Freelancer,iOS,6.3,3.7,3,7.3,1,89,4,6.4
U41588,19,Male,Freelancer,Android,4.5,3.9,2,5.0,1,37,4,7.1
U41589,33,Male,Professional,iOS,3.1,2.2,3,6.9,1,32,3,5.5
U41590,30,Male,Professional,Android,5.2,2.4,3,6.4,1,41,1,5.8
U41591,24,Female,Professional,iOS,2.1,1.8,3,6.5,1,22,1,3.7
U41592,57,Male,Student,Android,5.9,4.7,1,6.3,1,82,1,6.2
U41593,26,Male,Professional,Android,2.8,1.7,2,5.5,1,32,2,3.3
U41594,33,Female,Freelancer,Android,4.2,2.7,3,7.2,1,57,4,4.8
U41595,38,Female,Freelancer,iOS,7.7,5.5,3,6.4,1,64,1,7.9
U41596,24,Female,Professional,iOS,3.4,3.0,3,7.1,1,29,0,5.8
U41597,18,Male,Professional,Android,2.2,1.8,2,6.3,1,30,2,3.0
U41598,33,Male,Professional,iOS,6.0,3.2,3,6.5,1,78,2,6.3
U41599,28,Male,Freelancer,iOS,6.7,3.6,2,7.0,2,63,3,7.2
U41600,45,Male,Student,iOS,9.4,6.7,1,7.0,2,98,3,11.1
U41601,43,Female,Freelancer,iOS,8.2,3.8,3,6.4,1,113,1,11.0
U41602,26,Male,Student,iOS,9.2,6.3,1,7.2,2,106,4,10.6
U41603,23,Male,Professional,Android,4.2,2.4,4,6.8,1,50,2,6.1
U41604,52,Female,Professional,Android,5.0,2.4,3,5.4,1,58,4,6.3
U41605,35,Male,Student,Android,4.5,3.3,4,7.0,1,53,2,4.5
U41606,49,Female,Student,Android,5.2,2.2,3,6.4,1,51,2,8.1
U41607,26,Male,Professional,iOS,5.0,2.9,3,7.3,1,62,0,7.3
U41608,47,Female,Professional,Android,6.8,5.1,2,5.7,1,54,2,7.2
U41609,41,Female,Student,iOS,6.8,3.2,4,7.5,1,92,4,9.1
U41610,41,Male,Professional,Android,3.4,1.7,2,6.3,1,34,1,6.0
U41611,29,Male,Freelancer,Android,7.2,6.0,1,6.4,1,72,1,8.4
U41612,24,Male,Professional,Android,2.7,2.0,2,5.4,1,22,0,3.0
U41613,48,Male,Freelancer,iOS,8.4,7.1,1,5.1,3,113,3,10.2
U41614,23,Male,Student,Android,8.0,4.4,2,6.5,1,81,1,9.0
U41615,46,Female,Professional,Android,5.8,3.5,3,7.3,1,63,3,6.7
U41616,38,Male,Student,Android,6.3,4.8,3,7.0,1,63,0,7.7
U41617,50,Male,Student,Android,7.8,6.1,1,5.3,2,114,4,8.1
U41618,44,Female,Professional,Android,6.0,5.3,3,5.5,1,69,1,7.6
U41619,56,Female,Professional,Android,3.2,1.8,4,7.5,1,27,2,4.9
U41620,25,Female,Professional,iOS,3.6,3.1,3,5.7,1,53,2,5.8
U41621,36,Male,Student,Android,5.4,3.3,3,6.6,1,49,0,6.2
U41622,54,Female,Freelancer,Android,5.4,3.9,1,5.2,1,59,4,8.1
U41623,24,Female,Professional,Android,5.1,2.4,1,5.2,1,66,2,5.7
U41624,28,Female,Student,iOS,5.8,5.1,2,6.2,1,49,1,5.8
U41625,55,Female,Student,iOS,7.1,3.7,2,6.2,1,92,3,9.8
U41626,51,Female,Professional,iOS,7.0,3.5,3,6.1,1,58,0,7.1
U41627,40,Male,Freelancer,iOS,5.9,2.7,2,5.5,1,74,0,7.0
U41628,21,Female,Freelancer,iOS,7.5,4.5,1,6.9,2,65,4,10.2
U41629,36,Male,Professional,Android,6.7,5.5,1,5.2,1,77,4,9.6
U41630,56,Female,Student,Android,4.0,3.6,2,6.1,1,33,1,5.6
U41631,41,Male,Freelancer,iOS,8.8,6.5,1,5.3,1,88,2,11.3
U41632,36,Male,Student,Android,7.0,5.4,1,5.2,2,68,3,9.0
U41633,26,Male,Student,Android,6.4,4.4,3,7.9,1,58,1,7.6
U41634,55,Female,Freelancer,iOS,8.8,4.9,2,6.6,1,129,1,10.5
U41635,52,Female,Freelancer,iOS,7.8,3.6,1,5.9,2,76,1,8.8
U41636,54,Female,Freelancer,iOS,7.2,4.8,2,5.5,1,73,1,9.0
U41637,47,Female,Freelancer,iOS,4.0,2.6,1,6.1,1,59,1,6.2
U41638,59,Male,Freelancer,iOS,6.8,6.1,3,7.7,1,81,2,8.6
U41639,50,Female,Professional,iOS,5.7,2.4,2,5.5,1,82,0,8.1
U41640,38,Male,Student,Android,8.8,5.1,4,7.9,1,76,3,11.4
U41641,25,Female,Student,iOS,5.5,2.8,2,6.5,1,65,3,8.4
U41642,54,Male,Freelancer,iOS,5.7,3.1,1,5.3,1,56,1,8.7
U41643,30,Female,Professional,iOS,4.7,2.4,2,5.4,1,54,1,7.1
U41644,20,Female,Freelancer,Android,4.7,2.0,4,7.7,1,39,1,5.3
U41645,25,Female,Professional,iOS,5.8,3.9,5,6.7,1,48,3,6.7
U41646,34,Female,Professional,iOS,4.3,3.8,4,7.3,1,43,1,6.5
U41647,58,Male,Student,Android,5.2,2.9,4,7.7,1,60,1,7.2
U41648,47,Male,Professional,iOS,4.7,2.5,4,6.6,1,66,1,5.1
U41649,51,Male,Freelancer,iOS,8.7,5.6,2,6.8,1,115,0,10.2
U41650,25,Female,Student,Android,7.4,5.9,3,7.3,1,106,3,9.7
U41651,26,Male,Freelancer,Android,3.2,2.4,2,5.4,1,36,2,4.6
U41652,29,Female,Student,iOS,8.9,5.9,2,7.5,2,82,4,11.7
U41653,46,Male,Freelancer,iOS,8.7,7.2,2,7.5,2,108,3,10.8
U41654,54,Female,Professional,Android,3.8,1.5,2,5.8,1,53,3,5.6
U41655,41,Male,Professional,Android,2.7,2.3,3,6.3,1,25,3,4.5
U41656,58,Male,Student,iOS,7.9,7.0,3,7.8,1,80,0,8.6
U41657,19,Male,Professional,iOS,2.8,2.1,4,6.7,1,28,2,3.5
U41658,19,Male,Student,Android,9.1,6.2,2,6.3,1,118,0,11.5
U41659,59,Female,Student,Android,5.7,4.0,1,5.6,2,55,4,6.9
U41660,24,Male,Student,Android,10.0,7.8,1,5.1,3,82,2,10.4
U41661,57,Male,Professional,iOS,3.2,2.3,3,6.6,1,36,4,5.3
U41662,55,Female,Freelancer,Android,4.5,1.9,5,7.1,1,47,4,4.8
U41663,58,Male,Professional,iOS,4.4,3.6,3,5.5,1,58,1,7.1
U41664,55,Female,Student,iOS,9.6,8.2,1,7.1,2,135,4,12.6
U41665,52,Female,Student,Android,7.5,6.2,3,6.7,1,93,4,9.1
U41666,42,Male,Student,Android,4.4,2.6,2,6.2,1,54,3,6.9
U41667,20,Male,Professional,iOS,5.1,3.8,2,6.6,1,42,2,6.6
U41668,51,Male,Student,iOS,7.0,6.1,2,6.2,1,70,1,8.0
U41669,21,Male,Student,Android,8.6,4.3,1,5.2,2,103,1,9.7
U41670,28,Male,Professional,iOS,6.4,5.7,4,6.8,1,72,1,9.0
U41671,51,Male,Professional,iOS,4.9,3.2,2,6.3,1,71,4,6.4
U41672,23,Male,Professional,Android,4.7,2.9,2,6.2,1,48,0,5.8
U41673,58,Male,Student,iOS,9.5,7.2,1,6.8,1,126,3,10.9
U41674,43,Male,Student,Android,8.2,5.4,2,7.5,2,80,4,10.5
U41675,43,Male,Student,Android,7.6,4.2,3,6.8,1,106,2,9.0
U41676,37,Male,Student,iOS,8.1,6.7,1,5.8,1,118,2,8.7
U41677,35,Female,Professional,iOS,2.1,1.1,4,6.0,1,26,0,4.8
U41678,54,Male,Student,Android,9.4,8.0,1,5.6,1,117,0,12.3
U41679,53,Female,Freelancer,Android,7.2,3.5,2,6.1,1,76,3,9.1
U41680,38,Female,Freelancer,iOS,4.7,3.3,2,7.4,1,43,2,5.8
U41681,23,Female,Student,iOS,8.7,5.2,3,6.7,1,76,0,9.7
U41682,43,Female,Professional,iOS,3.6,2.5,1,5.9,1,37,1,5.2
U41683,59,Female,Freelancer,iOS,6.3,4.8,1,6.0,2,64,3,8.6
U41684,42,Female,Professional,iOS,4.3,2.8,4,6.8,1,56,0,6.0
U41685,33,Female,Freelancer,Android,8.9,4.1,1,6.6,2,113,3,9.3
U41686,41,Female,Student,iOS,9.1,7.8,1,7.7,1,95,2,9.6
U41687,28,Male,Professional,Android,5.8,3.1,2,5.9,1,83,0,6.6
U41688,21,Female,Student,Android,4.5,3.5,1,5.5,1,40,1,5.4
U41689,54,Female,Freelancer,Android,3.3,2.0,4,6.3,1,37,1,4.9
U41690,54,Female,Professional,iOS,2.9,1.5,2,6.8,1,31,0,2.9
U41691,25,Female,Freelancer,Android,4.6,3.4,3,6.6,1,66,3,6.5
U41692,20,Female,Freelancer,Android,7.4,3.6,1,6.5,2,81,2,7.7
U41693,30,Female,Freelancer,iOS,5.0,3.1,2,5.1,1,49,0,5.2
U41694,53,Female,Professional,Android,3.4,2.6,3,6.1,1,49,2,3.4
U41695,32,Male,Student,iOS,8.4,7.1,3,7.6,1,83,0,9.3
U41696,53,Male,Student,iOS,6.5,3.0,3,5.3,1,73,0,8.2
U41697,21,Male,Student,Android,9.4,7.5,2,6.9,1,104,0,11.4
U41698,33,Male,Freelancer,iOS,7.8,4.0,1,5.6,1,116,0,8.5
U41699,36,Female,Student,Android,5.8,3.1,2,6.5,1,70,3,6.9
U41700,59,Male,Student,iOS,8.9,5.3,1,6.4,3,73,2,10.5
U41701,19,Female,Freelancer,Android,3.1,2.5,4,7.4,1,36,1,4.8
U41702,21,Male,Student,Android,8.5,6.0,1,5.0,3,74,3,10.6
U41703,41,Female,Student,Android,9.9,6.6,1,5.3,2,128,1,10.1
U41704,18,Female,Freelancer,iOS,5.8,4.7,1,5.5,1,61,0,6.1
U41705,33,Male,Professional,Android,3.8,1.6,4,6.2,1,36,0,6.2
U41706,54,Male,Freelancer,iOS,3.6,1.6,3,6.4,1,36,4,3.8
U41707,20,Female,Student,iOS,8.7,6.8,2,5.8,1,113,3,10.4
U41708,28,Female,Student,Android,7.6,5.0,1,5.1,2,110,2,8.7
U41709,33,Female,Professional,iOS,3.2,2.3,3,6.9,1,46,2,5.0
U41710,34,Female,Student,iOS,5.1,2.4,3,6.4,1,59,3,7.6
U41711,34,Male,Student,iOS,9.2,4.5,4,7.9,1,133,4,11.7
U41712,35,Male,Freelancer,Android,8.5,7.0,2,6.9,2,83,3,11.4
U41713,59,Male,Professional,Android,6.9,4.9,2,6.1,1,91,2,8.4
U41714,23,Male,Professional,Android,5.6,4.1,3,6.2,1,46,4,5.7
U41715,34,Female,Professional,iOS,2.4,1.0,5,6.4,1,34,1,5.1
U41716,50,Male,Freelancer,iOS,5.3,2.2,1,5.8,1,54,1,6.0
U41717,22,Female,Professional,iOS,6.0,4.3,3,5.3,1,88,1,8.5
U41718,43,Female,Freelancer,iOS,6.0,5.3,2,5.3,1,51,1,8.2
U41719,57,Female,Freelancer,iOS,4.4,2.8,3,5.9,1,39,4,6.1
U41720,42,Male,Professional,iOS,4.1,2.7,3,7.1,1,56,2,4.2
U41721,28,Male,Student,Android,4.0,2.0,1,5.1,1,35,4,6.1
U41722,57,Male,Professional,Android,5.9,2.9,1,6.5,2,71,4,8.5
U41723,22,Male,Freelancer,Android,8.2,3.6,1,6.0,2,115,1,11.0
U41724,58,Female,Professional,iOS,2.6,2.0,2,7.0,1,34,4,4.6
U41725,37,Male,Student,Android,8.4,6.5,4,6.6,1,105,3,11.1
U41726,57,Female,Professional,iOS,5.6,4.7,3,5.5,1,74,0,7.9
U41727,53,Male,Professional,iOS,6.9,5.7,2,7.0,1,77,3,7.9
U41728,31,Female,Professional,Android,2.1,1.0,3,6.6,1,30,4,4.3
U41729,31,Male,Freelancer,Android,6.6,3.5,2,7.1,1,79,2,8.5
U41730,25,Female,Freelancer,iOS,4.0,2.7,2,5.3,1,50,2,6.1
U41731,34,Male,Student,iOS,7.0,4.5,2,5.7,1,62,1,9.4
U41732,42,Female,Student,Android,8.4,5.4,2,5.0,1,72,1,10.0
U41733,18,Male,Student,Android,8.5,4.2,1,6.7,2,91,2,10.2
U41734,43,Female,Freelancer,iOS,4.6,2.6,5,7.2,1,63,2,7.5
U41735,58,Male,Student,Android,9.9,6.1,3,7.5,1,128,1,12.5
U41736,28,Female,Professional,iOS,5.5,4.1,3,7.0,1,81,0,6.6
U41737,41,Female,Freelancer,iOS,6.3,4.8,4,7.6,1,62,3,7.3
U41738,53,Female,Freelancer,iOS,5.7,2.4,3,7.4,1,67,0,6.3
U41739,28,Male,Professional,Android,2.1,1.8,3,6.8,1,30,1,4.7
U41740,31,Female,Freelancer,Android,5.8,4.4,2,6.4,1,63,0,7.4
U41741,42,Female,Freelancer,iOS,7.4,6.2,1,7.1,1,105,2,8.9
U41742,55,Male,Freelancer,iOS,8.8,7.5,3,7.7,1,78,2,9.3
U41743,33,Female,Freelancer,iOS,7.0,5.1,2,5.2,1,62,3,8.6
U41744,51,Female,Student,Android,7.9,6.7,2,5.9,1,98,0,8.7
U41745,30,Male,Professional,Android,2.5,1.8,2,6.6,1,26,1,3.0
U41746,24,Female,Student,Android,7.4,5.5,1,5.2,2,99,2,8.9
U41747,33,Female,Professional,iOS,2.9,1.5,5,6.2,1,25,4,4.3
U41748,33,Female,Professional,Android,6.4,5.8,2,7.2,1,63,4,7.8
U41749,26,Female,Professional,iOS,2.8,1.6,3,6.0,1,31,0,2.9
U41750,57,Female,Professional,Android,2.3,2.0,3,7.1,1,25,4,4.6
U41751,38,Male,Professional,iOS,3.1,2.2,2,6.1,1,32,4,5.2
U41752,32,Male,Student,Android,4.3,3.5,4,7.7,1,39,4,7.3
U41753,24,Male,Professional,Android,5.0,3.0,1,5.9,1,55,4,5.7
U41754,41,Female,Freelancer,iOS,8.6,4.5,2,6.5,1,107,3,10.5
U41755,31,Male,Freelancer,iOS,9.0,5.6,2,8.0,2,102,3,9.5
U41756,54,Male,Professional,iOS,3.2,2.0,4,7.1,1,29,2,3.5
U41757,19,Male,Freelancer,iOS,3.3,1.4,3,6.0,1,32,0,6.2
